,Unnamed: 0,season,opening_date,name,theatre,type,all_nominations,all_Wins,tony_best_musical_nom,tony_best_musical_winner,tony_best_revival_musical_nom,tony_best_revival_musical_winner,tony_best_play_nom,tony_best_play_winner,tony_best_revival_play_nom,tony_best_revival_play_winner,performances,previews,play,musical,revival,year
574,574,1999,1999-11-18,"Kiss Me, Kate",Martin Beck Theatre,Musical Revival,31,16,0,0,1,1,0,0,0,0,881,28,0,1,1,1999
575,575,1999,1999-11-21,Putting It Together,Ethel Barrymore Theatre,Revival,2,0,0,0,0,0,0,0,0,0,101,22,1,0,1,1999
576,576,1999,1999-12-02,Marie Christine,Vivian Beaumont Theater,Original,6,0,0,0,0,0,0,0,0,0,42,39,1,0,0,1999
577,577,1999,1999-12-08,Minnelli on Minnelli,Palace Theatre,Original,0,0,0,0,0,0,0,0,0,0,20,5,1,0,0,1999
578,578,1999,1999-12-09,Swing!,St. James Theatre,Revue Original,14,2,1,0,0,0,0,0,0,0,461,43,0,1,0,1999
579,579,1999,1999-12-15,Amadeus,Music Box Theatre,Drama Revival,11,0,0,0,0,0,0,0,1,0,173,10,1,0,1,1999
580,580,1999,1999-12-16,Waiting in the Wings,Walter Kerr Theatre,Play Original,5,0,0,0,0,0,0,0,0,0,183,16,1,0,0,1999
581,581,1999,1999-12-30,Much Ado About Everything,John Golden Theatre,Original,0,0,0,0,0,0,0,0,0,0,186,33,1,0,0,1999
582,582,1999,2000-01-11,James Joyce's The Dead,Belasco Theatre,Original,15,4,1,0,0,0,0,0,0,0,120,24,1,0,0,2000
583,583,1999,2000-01-13,Wrong Mountain,Eugene O'Neill Theatre,Original,1,0,0,0,0,0,0,0,0,0,28,19,1,0,0,2000
584,584,1999,2000-02-29,Squonk,Helen Hayes Theatre,Concert Musical Original,0,0,0,0,0,0,0,0,0,0,32,24,0,1,0,2000
585,585,1999,2000-03-09,True West,Circle in the Square Theatre,Play Original,10,2,0,0,0,0,1,0,0,0,154,21,1,0,0,2000
586,586,1999,2000-03-16,Riverdance - on Broadway,Gershwin Theatre,Original,0,0,0,0,0,0,0,0,0,0,605,13,1,0,0,2000
587,587,1999,2000-03-19,A Moon for the Misbegotten,Walter Kerr Theatre,Play Drama Revival,12,6,0,0,0,0,0,0,1,0,120,15,1,0,1,2000
588,588,1999,2000-03-23,Aida,Palace Theatre,Musical Original,8,5,0,0,0,0,0,0,0,0,1852,30,0,1,0,2000
589,589,1999,2000-03-30,Contact,Vivian Beaumont Theater,Original,25,15,1,1,0,0,0,0,0,0,1010,31,1,0,0,2000
590,590,1999,2000-04-09,The Ride Down Mt. Morgan,Ambassador Theatre,Play Original,3,1,0,0,0,0,1,0,0,0,121,23,1,0,0,2000
591,591,1999,2000-04-11,Copenhagen,Royale Theatre,Original,10,9,0,0,0,0,1,1,0,0,326,21,1,0,0,2000
592,592,1999,2000-04-12,Rose,Lyceum Theatre,Original,2,1,0,0,0,0,0,0,0,0,42,13,1,0,0,2000
593,593,1999,2000-04-13,The Wild Party,Virginia Theatre,Original,12,1,1,0,0,0,0,0,0,0,68,36,1,0,0,2000
594,594,1999,2000-04-16,Jesus Christ Superstar,Ford Center for the Performing Arts,Musical Revival,3,0,0,0,1,0,0,0,0,0,161,28,0,1,1,2000
595,595,1999,2000-04-17,The Real Thing,Ethel Barrymore Theatre,Drama Revival,14,7,0,0,0,0,0,0,1,1,136,24,1,0,1,2000
596,596,1999,2000-04-18,The Green Bird,Cort Theatre,Musical Original,5,1,0,0,0,0,0,0,0,0,56,15,0,1,0,2000
597,597,1999,2000-04-25,Taller Than a Dwarf,Longacre Theatre,Play Comedy Original,0,0,0,0,0,0,0,0,0,0,56,37,1,0,0,2000
598,598,1999,2000-04-27,The Music Man,Neil Simon Theatre,Musical Revival,25,3,0,0,1,0,0,0,0,0,699,22,0,1,1,2000
599,599,1999,2000-04-30,Uncle Vanya,Brooks Atkinson Theatre,Revival,11,1,0,0,0,0,0,0,0,0,49,29,1,0,1,2000
600,600,1999,2000-05-01,Dirty Blonde,Helen Hayes Theatre,Original,10,1,0,0,0,0,1,0,0,0,352,20,1,0,0,2000
601,601,2000,2000-06-12,First You Dream: A Tribute to Courage,New Amsterdam Theatre,Revival,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,2000
602,602,2000,2000-06-15,Macbeth,Music Box Theatre,Revival,0,0,0,0,0,0,0,0,0,0,13,8,1,0,1,2000
603,603,2000,2000-07-27,The Man Who Came to Dinner,American Airlines Theatre,Comedy Revival,3,0,0,0,0,0,0,0,0,0,85,32,1,0,1,2000
604,604,2000,2000-09-17,The Best Man,Virginia Theatre,Play Revival,6,3,0,0,0,0,0,0,1,0,121,15,1,0,1,2000
605,605,2000,2000-10-19,The Dinner Party,Music Box Theatre,Original,2,1,0,0,0,0,0,0,0,0,364,20,1,0,0,2000
606,606,2000,2000-10-24,Proof,Walter Kerr Theatre,Original,17,12,0,0,0,0,1,1,0,0,917,16,1,0,0,2000
607,607,2000,2000-10-26,The Full Monty,Eugene O'Neill Theatre,Musical Original,30,3,1,0,0,0,0,0,0,0,770,35,0,1,0,2000
608,608,2000,2000-11-02,The Tale of the Allergist's Wife,Ethel Barrymore Theatre,Original,5,0,0,0,0,0,1,0,0,0,777,25,1,0,0,2000
609,609,2000,2000-11-13,Matters of the Heart,Vivian Beaumont Theater,Original,0,0,0,0,0,0,0,0,0,0,11,8,1,0,0,2000
610,610,2000,2000-11-14,Betrayal,American Airlines Theatre,Drama Revival,6,1,0,0,0,0,0,0,1,0,89,28,1,0,1,2000
611,611,2000,2000-11-15,The Rocky Horror Show,Circle in the Square Theatre,Musical Revival,13,1,0,0,1,0,0,0,0,0,437,30,0,1,1,2000
612,612,2000,2000-11-16,The Search for Signs of Intelligent Life in the Universe,Booth Theatre,Revival,2,0,0,0,0,0,0,0,1,0,184,6,1,0,1,2000
613,613,2000,2000-11-30,Seussical,Richard Rodgers Theatre,Original,5,0,0,0,0,0,0,0,0,0,198,34,1,0,0,2000
614,614,2000,2000-12-10,Jane Eyre,Brooks Atkinson Theatre,Original,9,1,1,0,0,0,0,0,0,0,209,36,1,0,0,2000
615,615,2000,2001-03-11,A Class Act,Ambassador Theatre,Original,10,0,1,0,0,0,0,0,0,0,105,30,1,0,0,2001
616,616,2000,2001-03-15,Design for Living,American Airlines Theatre,Revival,0,0,0,0,0,0,0,0,0,0,69,30,1,0,1,2001
617,617,2000,2001-03-26,Judgment at Nuremberg,Longacre Theatre,Original,9,0,0,0,0,0,0,0,0,0,56,45,1,0,0,2001
618,618,2000,2001-03-29,The Invention of Love,Lyceum Theatre,Original,18,10,0,0,0,0,1,0,0,0,108,31,1,0,0,2001
619,619,2000,2001-04-01,Stones in His Pockets,John Golden Theatre,Original,7,1,0,0,0,0,0,0,0,0,198,11,1,0,0,2001
620,620,2000,2001-04-05,Follies,Belasco Theatre,Musical Revival,11,0,0,0,1,0,0,0,0,0,117,31,0,1,1,2001
621,621,2000,2001-04-08,One Flew Over the Cuckoo's Nest,Royale Theatre,Drama Revival,5,3,0,0,0,0,0,0,1,1,121,24,1,0,1,2001
622,622,2000,2001-04-12,Bells Are Ringing,Plymouth Theatre,Musical Revival,5,0,0,0,1,0,0,0,0,0,68,36,0,1,1,2001
623,623,2000,2001-04-17,Blast!,Broadway Theatre,Original,2,1,0,0,0,0,0,0,0,0,180,13,1,0,0,2001
624,624,2000,2001-04-19,The Producers,St. James Theatre,Original,41,34,1,1,0,0,0,0,0,0,2502,33,1,0,0,2001
625,625,2000,2001-04-24,The Gathering,Cort Theatre,Original,0,0,0,0,0,0,0,0,0,0,24,12,1,0,0,2001
626,626,2000,2001-04-26,The Adventures of Tom Sawyer,Minskoff Theatre,Original,10,1,0,0,0,0,0,0,0,0,21,34,1,0,0,2001
627,627,2000,2001-04-30,George Gershwin Alone,Helen Hayes Theatre,Original,0,0,0,0,0,0,0,0,0,0,96,16,1,0,0,2001
628,628,2000,2001-05-01,King Hedley II,Virginia Theatre,Original,13,4,0,0,0,0,1,0,0,0,72,24,1,0,0,2001
629,629,2000,2001-05-02,42nd Street,Ford Center for the Performing Arts,Musical Revival,26,5,0,0,1,1,0,0,0,0,1524,31,0,1,1,2001
630,630,2001,2001-07-11,A Thousand Clowns,Longacre Theatre,Play Revival,0,0,0,0,0,0,0,0,0,0,83,7,1,0,1,2001
631,631,2001,2001-07-12,Major Barbara,American Airlines Theatre,Comedy Revival,5,1,0,0,0,0,0,0,0,0,74,32,1,0,1,2001
632,632,2001,2001-08-06,If You Ever Leave Me...I'm Going with You!,Cort Theatre,Original,0,0,0,0,0,0,0,0,0,0,53,24,1,0,0,2001
633,633,2001,2001-09-10,Mandy Patinkin in Concert,Neil Simon Theatre,Original,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2001
634,634,2001,2001-09-20,Urinetown The Musical,Henry Miller's Theatre,Original,28,9,1,0,0,0,0,0,0,0,965,25,1,0,0,2001
635,635,2001,2001-09-24,Dreamgirls,Ford Center for the Performing Arts,Revival,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,2001
636,636,2001,2001-10-04,Hedda Gabler,Ambassador Theatre,Revival,2,0,0,0,0,0,0,0,0,0,117,17,1,0,1,2001
637,637,2001,2001-10-11,Dance of Death,Broadhurst Theatre,Revival,4,0,0,0,0,0,0,0,0,0,108,27,1,0,1,2001
638,638,2001,2001-10-18,Mamma Mia!,Winter Garden Theatre,Musical Original,12,1,1,0,0,0,0,0,0,0,5758,14,0,1,0,2001
639,639,2001,2001-10-25,Thou Shalt Not,Plymouth Theatre,Original,4,0,0,0,0,0,0,0,0,0,85,33,1,0,0,2001
640,640,2001,2001-10-28,By Jeeves,Helen Hayes Theatre,Original,1,1,0,0,0,0,0,0,0,0,73,15,1,0,0,2001
641,641,2001,2001-11-01,Noises Off,Brooks Atkinson Theatre,Farce Play Comedy Revival,8,2,0,0,0,0,0,0,1,0,348,20,1,0,1,2001
642,642,2001,2001-11-08,The Women,American Airlines Theatre,Revival,4,2,0,0,0,0,0,0,0,0,77,32,1,0,1,2001
643,643,2001,2001-11-11,45 Seconds from Broadway,Richard Rodgers Theatre,Original,0,0,0,0,0,0,0,0,0,0,73,31,1,0,0,2001
644,644,2001,2001-11-18,QED,Vivian Beaumont Theater,Original,1,0,0,0,0,0,0,0,0,0,40,8,1,0,0,2001
645,645,2001,2001-12-02,Sexaholix,Royale Theatre,Original,2,0,0,0,0,0,0,0,0,0,67,53,1,0,0,2001
646,646,2001,2001-12-24,A Christmas Carol,Marquis Theatre,Revival,0,0,0,0,0,0,0,0,0,0,8,0,1,0,1,2001
647,647,2001,2001-12-26,Linda Eder at the Gershwin,Gershwin Theatre,Original,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,2001
648,648,2001,2002-01-14,Mostly Sondheim,Vivian Beaumont Theater,Original,2,0,0,0,0,0,0,0,0,0,26,5,1,0,0,2002
649,649,2001,2002-02-07,An Almost Holy Picture,American Airlines Theatre,Original,1,0,0,0,0,0,0,0,0,0,69,19,1,0,0,2002
650,650,2001,2002-02-17,Bea Arthur on Broadway,Booth Theatre,Special Comedy Solo Original,1,0,0,0,0,0,0,0,0,0,65,23,1,0,0,2002
651,651,2001,2002-02-21,Elaine Stritch at Liberty,Neil Simon Theatre,Solo Original,7,5,0,0,0,0,0,0,0,0,69,11,1,0,0,2002
652,652,2001,2002-03-04,Metamorphoses,Circle in the Square Theatre,Original,11,8,0,0,0,0,1,0,0,0,400,13,1,0,0,2002
653,653,2001,2002-03-06,One Mo' Time,Longacre Theatre,Original,0,0,0,0,0,0,0,0,0,0,21,16,1,0,0,2002
654,654,2001,2002-03-07,The Crucible,Virginia Theatre,Play Revival,14,1,0,0,0,0,0,0,1,0,101,19,1,0,1,2002
655,655,2001,2002-03-10,"The Goat, or Who Is Sylvia?",John Golden Theatre,Original,9,5,0,0,0,0,1,1,0,0,309,23,1,0,0,2002
656,656,2001,2002-03-14,Sweet Smell of Success,Martin Beck Theatre,Original,23,3,1,0,0,0,0,0,0,0,109,18,1,0,0,2002
657,657,2001,2002-03-21,Oklahoma!,Gershwin Theatre,Musical Revival,27,9,0,0,1,0,0,0,0,0,388,25,0,1,1,2002
658,658,2001,2002-03-26,The Smell of the Kill,Helen Hayes Theatre,Original,0,0,0,0,0,0,0,0,0,0,40,20,1,0,0,2002
659,659,2001,2002-04-01,Anything Goes,Vivian Beaumont Theater,Revival,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,2002
660,660,2001,2002-04-02,Fortune's Fool,Music Box Theatre,Original,9,6,0,0,0,0,1,0,0,0,127,28,1,0,0,2002
661,661,2001,2002-04-04,The Graduate,Plymouth Theatre,Original,0,0,0,0,0,0,0,0,0,0,380,24,1,0,0,2002
662,662,2001,2002-04-07,Topdog / Underdog,Ambassador Theatre,Original,11,4,0,0,0,0,1,0,0,0,144,31,1,0,0,2002
663,663,2001,2002-04-14,The Elephant Man,Royale Theatre,Play Revival,5,0,0,0,0,0,0,0,0,0,57,23,1,0,1,2002
664,664,2001,2002-04-18,Thoroughly Modern Millie,Marquis Theatre,Original,32,12,1,1,0,0,0,0,0,0,903,32,1,0,0,2002
665,665,2001,2002-04-21,Morning's at Seven,Lyceum Theatre,Revival,19,1,0,0,0,0,0,0,1,0,112,27,1,0,1,2002
666,666,2001,2002-04-25,The Mystery of Charles Dickens,Belasco Theatre,Original,2,1,0,0,0,0,0,0,0,0,20,7,1,0,0,2002
667,667,2001,2002-04-28,Private Lives,Richard Rodgers Theatre,Comedy Revival,16,8,0,0,0,0,0,0,1,1,127,9,1,0,1,2002
668,668,2001,2002-04-30,Into the Woods,Broadhurst Theatre,Concert Benefit Special Drama Revival,24,5,0,0,1,1,0,0,0,0,279,18,1,0,1,2002
669,669,2001,2002-05-01,The Man Who Had All the Luck,American Airlines Theatre,Revival,2,0,0,0,0,0,0,0,0,0,70,15,1,0,1,2002
670,670,2002,2002-05-12,Once On This Island,Cadillac Winter Garden Theatre,Musical Revival,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,2002
671,671,2002,2002-05-19,An Evening with Mario Cantone,American Airlines Theatre,Original,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,2002
672,672,2002,2002-06-17,Back from Broadway,Vivian Beaumont Theater,Original,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2002
673,673,2002,2002-06-28,Something Good,Gershwin Theatre,Original,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2002
674,674,2002,2002-07-11,Robin Williams: Live on Broadway,Broadway Theatre,Original,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,2002
675,675,2002,2002-07-25,I'm Not Rappaport,Booth Theatre,Revival,0,0,0,0,0,0,0,0,0,0,53,15,1,0,1,2002
676,676,2002,2002-08-08,Frankie and Johnny in the Clair de Lune,Belasco Theatre,Original,3,0,0,0,0,0,0,0,1,0,243,15,1,0,0,2002
677,677,2002,2002-08-15,Hairspray,Neil Simon Theatre,Musical Original,45,28,1,1,0,0,0,0,0,0,2642,31,0,1,0,2002
678,678,2002,2002-08-18,The Boys from Syracuse,American Airlines Theatre,Revival,0,0,0,0,0,0,0,0,0,0,73,29,1,0,1,2002
679,679,2002,2002-09-23,Funny Girl,New Amsterdam Theatre,Musical Revival,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2002
680,680,2002,2002-10-10,"Say Goodnight, Gracie",Helen Hayes Theatre,Original,3,0,0,0,0,0,1,0,0,0,364,27,1,0,0,2002
681,681,2002,2002-10-17,Flower Drum Song,Virginia Theatre,Revival,5,1,0,0,0,0,0,0,0,0,169,25,1,0,1,2002
682,682,2002,2002-10-20,Amour,Music Box Theatre,Original,17,0,1,0,0,0,0,0,0,0,17,31,1,0,0,2002
683,683,2002,2002-10-22,Prune Danish,Royale Theatre,Original,1,0,0,0,0,0,0,0,0,0,39,14,1,0,0,2002
684,684,2002,2002-10-22,Jackie Mason: Prune Danish,Bernard B. Jacobs Theatre,Revival,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,2002
685,685,2002,2002-10-24,Movin' Out,Richard Rodgers Theatre,Original,20,5,1,0,0,0,0,0,0,0,1303,28,1,0,0,2002
686,686,2002,2002-10-31,Hollywood Arms,Cort Theatre,Original,1,1,0,0,0,0,0,0,0,0,76,28,1,0,0,2002
687,687,2002,2002-11-14,Russell Simmons Def Poetry Jam,Longacre Theatre,Original,2,1,0,0,0,0,0,0,0,0,198,17,1,0,0,2002
688,688,2002,2002-11-17,Short Talks on the Universe,Eugene O'Neill Theatre,Original,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,2002
689,689,2002,2002-12-02,Mandy Patinkin in Concert: Celebrating Sondheim,Henry Miller's Theatre,Original,0,0,0,0,0,0,0,0,0,0,10,0,1,0,0,2002
690,690,2002,2002-12-02,Mandy Patinkin in Concert: Celebrating Sondheim,Henry Miller's Theatre,Revival,0,0,0,0,0,0,0,0,0,0,6,0,1,0,1,2002
691,691,2002,2002-12-04,Our Town,Booth Theatre,Revival,2,0,0,0,0,0,0,0,0,0,59,15,1,0,1,2002
692,692,2002,2002-12-05,Man of La Mancha,Martin Beck Theatre,Musical Revival,10,0,0,0,1,0,0,0,0,0,304,16,0,1,1,2002
693,693,2002,2002-12-08,La Bohème,Broadway Theatre,Revival,20,8,0,0,1,0,0,0,0,0,228,12,1,0,1,2002
694,694,2002,2002-12-09,Dance of the Vampires,Minskoff Theatre,Musical Original,0,0,0,0,0,0,0,0,0,0,56,61,0,1,0,2002
695,695,2002,2002-12-10,Medea,Brooks Atkinson Theatre,Revival,6,0,0,0,0,0,0,0,0,0,78,6,1,0,1,2002
696,696,2002,2002-12-12,Imaginary Friends,Ethel Barrymore Theatre,Original,1,0,0,0,0,0,0,0,0,0,76,20,1,0,0,2002
697,697,2002,2002-12-19,Dinner at Eight,Vivian Beaumont Theater,Play Comedy Revival,15,1,0,0,0,0,0,0,1,0,45,28,1,0,1,2002
698,698,2002,2003-01-09,Tartuffe,American Airlines Theatre,Revival,7,0,0,0,0,0,0,0,0,0,53,40,1,0,1,2003
699,699,2002,2003-02-06,Ma Rainey's Black Bottom,Royale Theatre,Revival,2,1,0,0,0,0,0,0,0,0,68,14,1,0,1,2003
700,700,2002,2003-02-27,Take Me Out,Walter Kerr Theatre,Comedy Original,20,11,0,0,0,0,1,1,0,0,355,28,1,0,0,2003
701,701,2002,2003-03-06,Vincent in Brixton,John Golden Theatre,Original,10,2,0,0,0,0,1,0,0,0,69,23,1,0,0,2003
702,702,2002,2003-03-27,Urban Cowboy,Broadhurst Theatre,Original,5,0,0,0,0,0,0,0,0,0,60,26,1,0,0,2003
703,703,2002,2003-03-30,The Play What I Wrote,Lyceum Theatre,Original,3,0,0,0,0,0,0,0,0,0,89,27,1,0,0,2003
704,704,2002,2003-03-31,Life x 3,Circle in the Square Theatre,Original,2,1,0,0,0,0,0,0,0,0,104,21,1,0,0,2003
705,705,2002,2003-04-03,A Day in the Death of Joe Egg,American Airlines Theatre,Revival,11,5,0,0,0,0,0,0,1,0,69,24,1,0,1,2003
706,706,2002,2003-04-07,As Long as We Both Shall Laugh,American Airlines Theatre,Original,0,0,0,0,0,0,0,0,0,0,15,9,1,0,0,2003
707,707,2002,2003-04-10,Nine,Eugene O'Neill Theatre,Musical Revival,29,10,0,0,1,1,0,0,0,0,283,23,0,1,1,2003
708,708,2002,2003-04-13,A Year with Frog and Toad,Cort Theatre,Original,4,0,1,0,0,0,0,0,0,0,73,15,1,0,0,2003
709,709,2002,2003-04-29,Enchanted April,Belasco Theatre,Original,14,2,0,0,0,0,1,0,0,0,143,24,1,0,0,2003
710,710,2002,2003-04-30,Salome,Ethel Barrymore Theatre,Drama Revival,1,0,0,0,0,0,0,0,0,0,40,18,1,0,1,2003
711,711,2002,2003-05-01,Gypsy,Sam S. Shubert Theatre,Revival,11,1,0,0,1,0,0,0,0,0,451,33,1,0,1,2003
712,712,2002,2003-05-04,The Look of Love,Brooks Atkinson Theatre,Original,0,0,0,0,0,0,0,0,0,0,49,35,1,0,0,2003
713,713,2002,2003-05-05,Bill Maher: Victory Begins at Home,Virginia Theatre,Original,1,0,0,0,0,0,0,0,0,0,16,8,1,0,0,2003
714,714,2002,2003-05-06,Long Day's Journey Into Night,Plymouth Theatre,Play Drama Revival,13,6,0,0,0,0,0,0,1,1,117,10,1,0,1,2003
715,715,2003,2003-06-01,"""Master Harold""...and the Boys",Royale Theatre,Revival,0,0,0,0,0,0,0,0,0,0,49,31,1,0,1,2003
716,716,2003,2003-07-24,Big River,American Airlines Theatre,Musical Revival,8,1,0,0,1,0,0,0,0,0,67,28,0,1,1,2003
717,717,2003,2003-07-31,Avenue Q,John Golden Theatre,Musical Comedy Original,15,5,1,1,0,0,0,0,0,0,2534,22,0,1,0,2003
718,718,2003,2003-09-15,The 24 Hour Plays 2003,American Airlines Theatre,Original,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2003
719,719,2003,2003-09-22,Chess,New Amsterdam Theatre,Benefit Revival,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,2003
720,720,2003,2003-10-02,Little Shop of Horrors,Virginia Theatre,Musical Original,6,0,0,0,0,0,0,0,0,0,372,40,0,1,0,2003
721,721,2003,2003-10-15,Golda's Balcony,Helen Hayes Theatre,Original,5,1,0,0,0,0,0,0,0,0,493,14,1,0,0,2003
722,722,2003,2003-10-16,The Boy from Oz,Imperial Theatre,Original,17,8,1,0,0,0,0,0,0,0,364,32,1,0,0,2003
723,723,2003,2003-10-23,The Retreat from Moscow,Booth Theatre,Drama Original,6,1,0,0,0,0,1,0,0,0,147,24,1,0,0,2003
724,724,2003,2003-10-29,Six Dance Lessons in Six Weeks,Belasco Theatre,Original,0,0,0,0,0,0,0,0,0,0,30,26,1,0,0,2003
725,725,2003,2003-10-30,Wicked,Gershwin Theatre,Musical Original,33,15,1,0,0,0,0,0,0,0,7114,0,0,1,0,2003
726,726,2003,2003-11-02,Cat on a Hot Tin Roof,Music Box Theatre,Play Drama Revival,6,2,0,0,0,0,0,0,0,0,145,28,1,0,1,2003
727,727,2003,2003-11-06,The Violet Hour,Biltmore Theatre,Original,1,0,0,0,0,0,0,0,0,0,54,23,1,0,0,2003
728,728,2003,2003-11-09,The Caretaker,American Airlines Theatre,Revival,4,0,0,0,0,0,0,0,0,0,63,19,1,0,1,2003
729,729,2003,2003-11-11,Sexaholix,Broadway Theatre,Revival,0,0,0,0,0,0,0,0,0,0,28,0,1,0,1,2003
730,730,2003,2003-11-13,Taboo,Plymouth Theatre,Original,13,2,0,0,0,0,0,0,0,0,100,16,1,0,0,2003
731,731,2003,2003-11-16,Anna in the Tropics,Royale Theatre,Drama Original,5,1,0,0,0,0,1,0,0,0,113,15,1,0,0,2003
732,732,2003,2003-11-17,Oldest Living Confederate Widow Tells All,Longacre Theatre,Original,0,0,0,0,0,0,0,0,0,0,1,19,1,0,0,2003
733,733,2003,2003-11-19,Jackie Mason's Laughing Room Only,Brooks Atkinson Theatre,Original,0,0,0,0,0,0,0,0,0,0,14,31,1,0,0,2003
734,734,2003,2003-11-20,Henry IV,Vivian Beaumont Theater,Revival,18,7,0,0,0,0,0,0,1,1,58,20,1,0,1,2003
735,735,2003,2003-11-23,Wonderful Town,Al Hirschfeld Theatre,Musical Revival,18,7,0,0,1,0,0,0,0,0,497,16,0,1,1,2003
736,736,2003,2003-12-03,I Am My Own Wife,Lyceum Theatre,Original,16,10,0,0,0,0,1,1,0,0,360,26,1,0,0,2003
737,737,2003,2003-12-04,Never Gonna Dance,Broadhurst Theatre,Original,7,1,0,0,0,0,0,0,0,0,84,44,1,0,0,2003
738,738,2003,2004-02-19,Drowning Crow,Biltmore Theatre,Original,0,0,0,0,0,0,0,0,0,0,54,23,1,0,0,2004
739,739,2003,2004-02-26,Fiddler on the Roof,Minskoff Theatre,Musical Revival,16,1,0,0,1,0,0,0,0,0,781,36,0,1,1,2004
740,740,2003,2004-03-04,King Lear,Vivian Beaumont Theater,Play Revival,3,0,0,0,0,0,0,0,1,0,33,16,1,0,1,2004
741,741,2003,2004-03-25,Twentieth Century,American Airlines Theatre,Revival,5,1,0,0,0,0,0,0,0,0,84,27,1,0,1,2004
742,742,2003,2004-03-28,Barbara Cook's Broadway!,Vivian Beaumont Theater,Original,1,0,0,0,0,0,0,0,0,0,7,5,1,0,0,2004
743,743,2003,2004-04-01,Sly Fox,Ethel Barrymore Theatre,Revival,2,0,0,0,0,0,0,0,0,0,173,22,1,0,1,2004
744,744,2003,2004-04-08,Match,Plymouth Theatre,Original,4,1,0,0,0,0,0,0,0,0,53,28,1,0,0,2004
745,745,2003,2004-04-15,Sixteen Wounded,Walter Kerr Theatre,Original,5,0,0,0,0,0,0,0,0,0,12,28,1,0,0,2004
746,746,2003,2004-04-22,Assassins,Studio 54,Musical Original,19,13,0,0,1,1,0,0,0,0,101,26,0,1,0,2004
747,747,2003,2004-04-25,Jumpers,Brooks Atkinson Theatre,Revival,8,0,0,0,0,0,0,0,1,0,89,23,1,0,1,2004
748,748,2003,2004-04-26,A Raisin in the Sun,Royale Theatre,Drama Revival,14,6,0,0,0,0,0,0,1,0,88,32,1,0,1,2004
749,749,2003,2004-04-29,Bombay Dreams,Broadway Theatre,Original,12,0,0,0,0,0,0,0,0,0,284,30,1,0,0,2004
750,750,2003,2004-05-02,"Caroline, or Change",Eugene O'Neill Theatre,Musical Original,17,3,1,0,0,0,0,0,0,0,136,22,0,1,0,2004
751,751,2003,2004-05-04,Frozen,Circle in the Square Theatre,Drama Original,6,1,0,0,0,0,1,0,0,0,128,6,1,0,0,2004
752,752,2003,2004-05-05,Prymate,Longacre Theatre,Original,1,0,0,0,0,0,0,0,0,0,5,22,1,0,0,2004
753,753,2004,2004-05-24,Marc Salem's Mind Games on Broadway,Lyceum Theatre,Original,0,0,0,0,0,0,0,0,0,0,30,1,1,0,0,2004
754,754,2004,2004-05-25,Sight Unseen,Biltmore Theatre,Original,3,0,0,0,0,0,0,0,0,0,70,21,1,0,0,2004
755,755,2004,2004-07-22,The Frogs,Vivian Beaumont Theater,Musical Original,0,0,0,0,0,0,0,0,0,0,92,34,0,1,0,2004
756,756,2004,2004-07-24,Forever Tango,Sam S. Shubert Theatre,Dance Special Revival,0,0,0,0,0,0,0,0,0,0,114,6,1,0,1,2004
757,757,2004,2004-07-29,After the Fall,American Airlines Theatre,Revival,3,1,0,0,0,0,0,0,0,0,53,40,1,0,1,2004
758,758,2004,2004-08-19,"Dracula, the Musical",Belasco Theatre,Original,0,0,0,0,0,0,0,0,0,0,157,22,1,0,0,2004
759,759,2004,2004-09-13,The 24 Hour Plays 2004,American Airlines Theatre,Original,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2004
760,760,2004,2004-09-20,Hair,New Amsterdam Theatre,Musical Revival,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2004
761,761,2004,2004-10-14,Reckless,Biltmore Theatre,Original,2,0,0,0,0,0,0,0,0,0,77,24,1,0,0,2004
762,762,2004,2004-10-20,Passion,Ambassador Theatre,Concert Benefit Special Musical Revival,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2004
763,763,2004,2004-10-21,Brooklyn,Plymouth Theatre,Original,0,0,0,0,0,0,0,0,0,0,284,27,1,0,0,2004
764,764,2004,2004-10-24,Laugh Whore,Cort Theatre,Original,2,0,0,0,0,0,0,0,0,0,66,13,1,0,0,2004
765,765,2004,2004-10-28,Twelve Angry Men,American Airlines Theatre,Original,9,3,0,0,0,0,0,0,1,0,228,32,1,0,0,2004
766,766,2004,2004-11-14,"'night, Mother",Royale Theatre,Revival,0,0,0,0,0,0,0,0,0,0,65,26,1,0,1,2004
